case_id,judgment_date,judgment_year,court_name,case_number,case_name,domain,n_chars,mu_F,mu_T,pi_V,pi_C,pi_H,pi_M,H_star,mu_total,pi_total,lambda_E,lambda_M,lambda_P,sa_survey,sa_stat,sa_norm,mu_LS,has_sa_any,post_minpou_2020,court_layer,period,pi_C_v2,mu_T_v2,pi_V_v2,pi_total_v2,mu_total_v2
092189_hanrei,2023-04-24,2023,地方裁判所,令和4年(ワ)第1840号,発信者情報開示請求事件,civil,13094,0.2291125706430426,0.0,0.0,0.0,0.0,0.0,0.0,0.2291125706430426,0.0,0.0,0.7142857142857142,0.2857142857142857,0.0763708568810142,0.0,0.0,0.0763708568810142,1,1,district,2020-2024,0.0763708568810142,0.0,0.0763708568810142,0.1527417137620284,0.2291125706430426
092152_hanrei,2022-02-24,2022,,,,civil,2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0559662090813093,0.0,1.0559662090813093,1,1,unknown,2020-2024,0.0,0.0,1.407954945441746,1.407954945441746,0.0
092342_hanrei,2023-07-07,2023,日東京地方裁判所,,,civil,3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.0,2.9239766081871346,1.299545159194282,1.299545159194282,2.9239766081871346
092191_hanrei,2023-07-11,2023,最高裁判所第三小法廷,令和3年(行ヒ)第285号,行政措置要求判定取消、国家賠償請求事件,administrative,11187,0.0,0.0,0.6257262894431036,0.0,0.0,0.0,0.0,0.0,0.6257262894431036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,supreme,2020-2024,1.5196209886475374,2.3241262179315276,4.558862965942612,6.0784839545901495,2.3241262179315276
092238_hanrei,2022-02-04,2022,,,,civil,4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.20716801325875284,0.0,0.20716801325875284,1,1,unknown,2020-2024,0.20716801325875284,0.4143360265175057,0.20716801325875284,0.4143360265175057,0.4143360265175057
092297_hanrei,2023-06-06,2023,広島高等裁判所,平成31年(わ)第251号,,criminal,5913,0.33823778116015557,0.0,0.0,0.0,0.16911889058007779,0.5073566717402334,0.16911889058007779,0.33823778116015557,0.6764755623203111,0.0,0.2857142857142857,0.7142857142857143,0.0,0.16911889058007779,0.8455944529003889,1.0147133434804667,1,1,high,2020-2024,0.16911889058007779,0.8455944529003889,0.33823778116015557,1.1838322340605445,1.1838322340605445
092163_hanrei,2020-08-20,2020,,,,civil,19038,0.0,0.0,0.0,0.0,0.0,0.10505305179115454,0.0,0.0,0.10505305179115454,0.0,0.6666666666666666,0.3333333333333333,0.05252652589557727,0.10505305179115454,0.10505305179115454,0.26263262947788635,1,1,unknown,2020-2024,1.4707427250761635,0.998003992015968,0.1575795776867318,1.73337535455405,0.998003992015968
092178_hanrei,2023-03-24,2023,,,,civil,14121,0.0,0.0,0.0,0.0,0.0,0.07081651441116069,0.0,0.0,0.07081651441116069,0.0,0.9374999999999999,0.0625,0.0,0.0,0.07081651441116069,0.07081651441116069,1,1,unknown,2020-2024,0.0,0.0,0.3540825720558034,0.42489908646696406,0.0
092311_hanrei,2023-06-13,2023,知的財産高等裁判所,令和5年(行ケ)第10003号,審決取消請求事件,commercial,38117,0.02623501324868169,0.0,0.02623501324868169,0.0,0.10494005299472677,0.07870503974604508,0.10494005299472677,0.02623501324868169,0.20988010598945356,0.05813953488372092,0.558139534883721,0.38372093023255816,0.6821103444657239,0.15741007949209015,0.3148201589841803,1.1543405829419944,1,1,ip_high,2020-2024,0.13117506624340844,0.8919904504551774,0.5771702914709972,0.8919904504551774,0.9182254637038592
092332_hanrei,2023-07-06,2023,知的財産高等裁判所,令和5年(行ケ)第10029号,審決取消請求事件,commercial,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.5714285714285715,0.0,0.0,0.21579628830384118,0.21579628830384118,1,1,ip_high,2020-2024,0.21579628830384118,0.0,0.21579628830384118,0.43159257660768235,0.0
092205_hanrei,2023-05-18,2023,知的財産高等裁判所,令和4年(行ケ)第10081号,特許取消決定取消請求事件,commercial,44950,0.02224694104560623,0.0,0.0,0.0,0.0,0.06674082313681869,0.0,0.02224694104560623,0.06674082313681869,0.0,0.0,1.0,0.0,1.2903225806451613,0.04449388209121246,1.3348164627363737,1,1,ip_high,2020-2024,0.02224694104560623,0.0,0.20022246941045607,0.289210233592881,0.02224694104560623
092182_hanrei,2023-05-09,2023,知的財産高等裁判所,令和5年(行ケ)第10010号,審決取消請求事件,commercial,27744,0.0,0.0,0.0,0.0,0.0,0.036043829296424454,0.0,0.0,0.036043829296424454,0.0,0.7741935483870968,0.22580645161290322,0.14417531718569782,0.036043829296424454,0.28835063437139563,0.4685697808535179,1,1,ip_high,2020-2024,0.036043829296424454,0.14417531718569782,0.396482122260669,0.4685697808535179,0.14417531718569782
092201_hanrei,2023-05-30,2023,大阪高等裁判所,,,civil,34686,0.2594706798131811,0.0,0.0,0.0,0.0,0.20181052874358532,0.0288300755347979,0.2594706798131811,0.20181052874358532,0.03225806451612903,0.016129032258064516,0.9516129032258065,0.0,0.20181052874358532,0.4324511330219685,0.6342616617655539,1,1,high,2020-2024,0.0576601510695958,0.1153203021391916,1.8451248342270656,2.1045955140402466,0.3747909819523727
092298_hanrei,2021-09-27,2021,地方裁判所,令和4年(わ)第3256号,贈賄被告事件,criminal,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.0,0.9995002498750625,0.49975012493753124,0.49975012493753124,0.9995002498750625
092350_hanrei,2023-06-15,2023,地方裁判所,令和4年(ワ)第70126号,損害賠償請求事件,civil,2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.8329862557267805,0.0,0.8329862557267805,1,1,district,2020-2024,0.41649312786339027,0.41649312786339027,0.0,0.41649312786339027,0.41649312786339027
092359_hanrei,2023-05-15,2023,地方裁判所,令和3年(ワ)第11286号,損害賠償請求事件,civil,13224,0.4537205081669691,0.0,0.0,0.0,0.0,0.0,0.0,0.4537205081669691,0.0,0.5,0.3,0.2,0.1512401693889897,0.22686025408348456,0.0,0.3781004234724743,1,1,district,2020-2024,0.1512401693889897,0.9074410163339383,0.3024803387779794,0.4537205081669691,1.3611615245009074
092149_hanrei,2023-04-18,2023,原審・東京地方裁判所,令和4年(ネ)第10120号,著作権確認及び使用差止等請求控訴事件,civil,7135,0.0,0.0,0.0,0.0,0.0,0.2803083391730904,0.0,0.0,0.2803083391730904,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.1401541695865452,0.2803083391730904,0.4204625087596356,0.8409250175192712,0.2803083391730904
092366_hanrei,2023-05-11,2023,地方裁判所,令和4年(ワ)第22370号,発信者情報開示請求事件,civil,4577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2184837229626393,0.0,0.0,0.2184837229626393,1,1,district,2020-2024,0.2184837229626393,0.0,0.0,0.2184837229626393,0.0
092345_hanrei,2023-06-12,2023,地方裁判所,令和3年(ワ)第11898号,保証金返還請求事件,civil,9562,0.4183225266680611,0.10458063166701527,0.0,0.0,0.0,0.0,0.0,0.5229031583350764,0.0,0.0,0.888888888888889,0.11111111111111112,0.0,0.3137418950010458,0.0,0.3137418950010458,1,1,district,2020-2024,0.10458063166701527,0.7320644216691069,0.4183225266680611,0.5229031583350764,1.150386948337168
092199_hanrei,2021-02-13,2021,,,,civil,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,1,unknown,2020-2024,0.0,0.0,0.6161429451632778,0.6161429451632778,0.0
092166_hanrei,2023-04-17,2023,地方裁判所,令和4年(ワ)第23364号,発信者情報開示請求事件,civil,7993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12510947078693857,0.0,0.0,0.12510947078693857,1,1,district,2020-2024,0.12510947078693857,0.12510947078693857,0.0,0.12510947078693857,0.12510947078693857
092231_hanrei,2022-11-04,2022,地方裁判所,令和2年(ワ)第13631号,損害賠償請求事件,civil,24901,0.0803180595156821,0.0,0.0,0.0,0.0,0.0,0.0,0.0803180595156821,0.0,0.0,1.0,0.0,0.0,0.36143126782056945,0.0,0.36143126782056945,1,1,district,2020-2024,0.04015902975784105,0.24095417854704632,0.12047708927352316,0.1606361190313642,0.3212722380627284
092360_hanrei,2023-07-05,2023,地方裁判所,令和4年(ワ)第20707号,発信者情報開示請求事件,civil,9521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.6804957462451424,0.0,0.0,1.6804957462451424,1,1,district,2020-2024,0.1050309841403214,0.0,0.1050309841403214,0.2100619682806428,0.0
092202_hanrei,2023-05-16,2023,原審・東京地方裁判所,令和5年(ネ)第10001号,損害賠償請求控訴事件,civil,8618,0.0,0.0,0.0,0.0,0.0,0.23207240659085634,0.0,0.0,0.23207240659085634,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.5801810164771408,0.5801810164771408,1.1603620329542816,1,1,district,2020-2024,0.11603620329542817,0.4641448131817127,0.3481086098862845,0.696217219772569,0.4641448131817127
092147_hanrei,2023-02-10,2023,地方裁判所,令和3年(ワ)第13895号,損害賠償等請求事件,civil,73948,0.09466111321469141,0.0,0.0,0.0,0.04056904852058203,0.08113809704116406,0.0,0.09466111321469141,0.1217071455617461,0.0,0.9791666666666666,0.020833333333333332,0.0,0.29750635581760154,0.0,0.29750635581760154,1,1,district,2020-2024,0.2163682587764375,0.22989127494996484,0.2434142911234922,0.5814896954616758,0.32455238816465626
092156_hanrei,2022-07-12,2022,,,,civil,44923,0.13356187253745297,0.0,0.0,0.0,0.022260312089575497,0.022260312089575497,0.022260312089575497,0.13356187253745297,0.044520624179150994,0.29411764705882354,0.5294117647058824,0.17647058823529413,0.0,0.15582218462702846,0.0,0.15582218462702846,1,1,unknown,2020-2024,0.11130156044787748,0.3784253055227834,0.6678093626872649,0.8236315473142932,0.5119871780602364
092295_hanrei,2023-05-11,2023,地方裁判所,令和3年(ワ)第4658号,損害賠償等請求事件,civil,18241,0.16446466750726385,0.0,0.0,0.0,0.0,0.05482155583575462,0.0,0.16446466750726385,0.05482155583575462,0.0,0.9333333333333333,0.06666666666666667,0.0,0.5482155583575462,0.0,0.5482155583575462,1,1,district,2020-2024,0.0,0.2741077791787731,0.8771448933720739,0.9319664492078286,0.43857244668603695
092226_hanrei,2023-04-24,2023,知的財産高等裁判所,令和5年(行ケ)第10008号,審決取消請求事件,commercial,27781,0.0,0.0,0.0,0.0,0.0,0.03599582448435981,0.0,0.0,0.03599582448435981,0.09999999999999998,0.24999999999999997,0.6499999999999999,0.0,0.07199164896871962,0.2159749469061589,0.2879665958748785,1,1,ip_high,2020-2024,0.03599582448435981,0.07199164896871962,0.14398329793743925,0.21597494690615887,0.07199164896871962
092367_hanrei,2023-06-01,2023,地方裁判所,令和3年(ワ)第13692号,損害賠償請求事件,civil,7361,0.0,0.0,0.0,0.0,0.0,0.27170221437304715,0.0,0.0,0.27170221437304715,0.0,1.0,0.0,0.0,0.6792555359326179,0.0,0.6792555359326179,1,1,district,2020-2024,0.13585110718652357,0.4075533215595707,0.5434044287460943,0.950957750305665,0.4075533215595707
092171_hanrei,2023-04-20,2023,地方裁判所,令和3年(ワ)第10032号,特許権侵害差止等請求事件,commercial,32588,0.030686142138210384,0.0,0.0,0.0,0.06137228427642077,0.0,0.0,0.030686142138210384,0.06137228427642077,1.0,0.0,0.0,0.0,0.06137228427642077,0.0,0.06137228427642077,1,1,district,2020-2024,0.030686142138210384,0.030686142138210384,0.1534307106910519,0.24548913710568307,0.06137228427642077
092343_hanrei,2023-07-28,2023,日東京地方裁判所,,,civil,7335,0.40899795501022496,0.0,0.0,0.0,1.499659168370825,0.0,0.0,0.40899795501022496,1.499659168370825,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.136332651670075,0.136332651670075,1,1,district,2020-2024,0.136332651670075,0.27266530334015,0.5453306066803,2.1813224267212,0.681663258350375
092324_hanrei,2020-06-29,2020,,,,civil,19455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05140066820868671,0.3084040092521203,0.4112053456694937,0.7710100231303008,1,1,unknown,2020-2024,0.05140066820868671,0.35980467746080697,0.3084040092521203,0.359804677460807,0.35980467746080697
092319_hanrei,2023-07-12,2023,日東京地方裁判所,,,civil,6802,0.0,0.0,0.0,0.0,0.0,0.1470155836518671,0.0,0.0,0.1470155836518671,0.0,0.9411764705882354,0.05882352941176471,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.0,0.2940311673037342,1.1761246692149367,1.323140252866804,0.2940311673037342
092346_hanrei,2023-05-24,2023,知的財産高等裁判所,令和4年(行ケ)第10080号,審決取消請求事件,commercial,26607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,ip_high,2020-2024,0.03758409441124516,0.22550456646747097,0.5637614161686774,0.6013455105799226,0.22550456646747097
092181_hanrei,2017-05-25,2017,,,,civil,41009,0.024384891121461142,0.0,0.0,0.0,0.0,0.1219244556073057,0.0,0.024384891121461142,0.1219244556073057,0.0,0.6115702479338843,0.3884297520661157,0.024384891121461142,0.4633129313077617,0.0,0.4876978224292228,1,0,unknown,2015-2019,0.048769782242922284,0.43892804018630055,0.2926186934575337,0.4633129313077617,0.4633129313077617
092309_hanrei,2023-07-19,2023,原審・東京地方裁判所,令和4年(ネ)第10126号,発信者情報開示請求控訴事件,civil,13389,0.07468817686160281,0.0,0.0,0.0,0.0,0.0,0.0,0.07468817686160281,0.0,0.0,0.0,1.0,0.37344088430801403,0.0,0.0,0.37344088430801403,1,1,district,2020-2024,0.07468817686160281,0.29875270744641125,0.14937635372320562,0.22406453058480844,0.37344088430801403
092212_hanrei,2023-07-10,2023,大阪高等裁判所,令和4年(う)第1035号,殺人被告事件,criminal,4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0,0.9445100354191264,0.0,0.9445100354191264,1,1,high,2020-2024,0.2361275088547816,1.4167650531286895,0.9445100354191264,1.1806375442739079,1.4167650531286895
092229_hanrei,2023-04-17,2023,地方裁判所,令和4年(ワ)第18916号,発信者情報開示請求事件,civil,5413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.18474043968224643,0.0,0.0,0.18474043968224643,1,1,district,2020-2024,0.18474043968224643,0.0,0.0,0.18474043968224643,0.0
092335_hanrei,2023-07-13,2023,知的財産高等裁判所,令和5年(行ケ)第10032号,商標登録取消決定取消請求事件,commercial,7289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0,1,ip_high,2020-2024,0.13719303059404583,0.0,0.0,0.13719303059404583,0.0
092153_hanrei,2023-05-11,2023,知的財産高等裁判所,令和4年(行ケ)第10059号,審決取消請求事件,commercial,61814,0.0,0.016177564952923287,0.0,0.0,0.0,0.048532694858769855,0.0,0.016177564952923287,0.048532694858769855,0.0,0.0,1.0,0.0,1.0515417219400136,0.0,1.0515417219400136,1,1,ip_high,2020-2024,0.016177564952923287,0.113242954670463,0.06471025981169315,0.1294205196233863,0.113242954670463
092293_hanrei,2023-05-11,2023,地方裁判所,令和4年(ワ)第18826号,発信者情報開示請求事件,civil,9603,0.2082682495053629,0.0,0.0,0.0,0.0,0.0,0.0,0.2082682495053629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.10413412475268145,0.0,0.0,0.10413412475268145,0.2082682495053629
092281_hanrei,2023-04-24,2023,地方裁判所,令和3年(ワ)第33761号,発信者情報開示請求事件,civil,9096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.10993843447669305,0.0,0.10993843447669305,0.2198768689533861,0.0
092363_hanrei,2023-07-12,2023,原審・東京地方裁判所,令和5年(ネ)第10025号,損害賠償請求控訴事件,civil,14728,0.06789788158609451,0.0,0.13579576317218903,0.0,0.27159152634437805,0.20369364475828355,0.27159152634437805,0.06789788158609451,0.6110809342748507,0.25,0.0,0.75,0.0,1.0863661053775122,0.06789788158609451,1.1542639869636067,1,1,district,2020-2024,0.13579576317218903,0.06789788158609451,0.7468766974470397,1.3579576317218902,0.13579576317218903
092351_hanrei,2023-07-13,2023,知的財産高等裁判所,令和5年(行ケ)第10030号,審決取消請求事件,commercial,22117,0.0904281774200841,0.0,0.0,0.0,0.0,0.0,0.0,0.0904281774200841,0.0,0.030303030303030307,0.6666666666666667,0.30303030303030304,0.0,0.0,0.31649862097029435,0.31649862097029435,1,1,ip_high,2020-2024,0.04521408871004205,0.04521408871004205,0.5877831532305466,0.6329972419405887,0.13564226613012614
092266_hanrei,2023-02-07,2023,地方裁判所,令和2年(ワ)第14155号,損害賠償請求事件,civil,27542,0.39939002251107397,0.0,0.0,0.0,0.10892455159392928,0.03630818386464309,0.10892455159392928,0.39939002251107397,0.14523273545857235,0.0,0.7954545454545454,0.20454545454545453,0.0,0.18154091932321545,0.0,0.18154091932321545,1,1,district,2020-2024,0.03630818386464309,0.2904654709171447,1.2344782513978652,1.4160191707210805,0.6898554934282186
092237_hanrei,2023-04-21,2023,地方裁判所,令和4年(ワ)第2049号,特許権侵害差止等請求事件,commercial,28722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.375,0.0,0.06963303391128751,0.03481651695564376,0.10444955086693128,1,1,district,2020-2024,0.03481651695564376,0.0,0.13926606782257503,0.17408258477821878,0.0
092240_hanrei,2020-10-09,2020,地方裁判所,令和2年(行ウ)第138号,違法確認等請求事件,administrative,24724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.0857142857142857,0.0,0.08089305937550559,0.0,0.08089305937550559,1,1,district,2020-2024,0.040446529687752794,0.040446529687752794,0.28312570781426954,0.32357223750202235,0.040446529687752794
092341_hanrei,2023-07-06,2023,原審・東京地方裁判所,令和5年(ネ)第10020号,著作権侵害差止等請求控訴事件,civil,4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4758505829169641,0.0,0.4758505829169641,1,1,district,2020-2024,1.4275517487508922,0.7137758743754461,1.4275517487508922,2.8551034975017844,0.7137758743754461
092349_hanrei,2023-07-06,2023,地方裁判所,令和4年(ワ)第12062号,損害賠償請求事件,civil,5877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.680619363620895,0.0,0.680619363620895,1,1,district,2020-2024,0.17015484090522376,0.17015484090522376,0.680619363620895,0.8507742045261188,0.17015484090522376
092352_hanrei,2023-07-11,2023,知的財産高等裁判所,令和5年(行ケ)第10031号,審決取消請求事件,commercial,11014,0.0,0.0,0.0,0.0,0.18158707100054475,0.0,0.18158707100054475,0.0,0.18158707100054475,0.0,0.6666666666666666,0.3333333333333333,0.0,0.27238060650081714,0.0,0.27238060650081714,1,1,ip_high,2020-2024,0.18158707100054475,0.0,0.09079353550027237,0.4539676775013619,0.0
092175_hanrei,2023-02-17,2023,地方裁判所,令和3年(ワ)第32547号,発信者情報開示請求事件,civil,16089,0.06215426689042203,0.0,0.0,0.0,0.0,0.18646280067126608,0.0,0.06215426689042203,0.18646280067126608,0.0,0.3333333333333333,0.6666666666666666,0.06215426689042203,0.0,0.0,0.06215426689042203,1,1,district,2020-2024,0.12430853378084405,0.06215426689042203,0.12430853378084405,0.4350798682329542,0.12430853378084405
092329_hanrei,2023-07-19,2023,日東京地方裁判所,,,civil,1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777777,0.2222222222222222,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.6325110689437066,0.0,0.6325110689437066,1.2650221378874131,0.0
092365_hanrei,2023-06-12,2023,地方裁判所,令和4年(ワ)第20994号,発信者情報開示請求事件,civil,6879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.39999999999999997,0.2907399331298154,0.0,0.0,0.2907399331298154,1,1,district,2020-2024,0.1453699665649077,0.0,0.1453699665649077,0.2907399331298154,0.0
092180_hanrei,2023-04-24,2023,原審・東京地方裁判所,令和5年(ネ)第10004号,損害賠償請求控訴事件,civil,6951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.14386419220256078,0.14386419220256078,1,1,district,2020-2024,0.14386419220256078,0.0,0.719320961012804,0.8631851532153647,0.0
092356_hanrei,2023-07-03,2023,知的財産高等裁判所,令和4年(行ケ)第10133号,審決取消請求事件,commercial,23701,0.0,0.0,0.0,0.0,0.04219231256065145,0.0,0.04219231256065145,0.0,0.04219231256065145,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0,1,ip_high,2020-2024,0.04219231256065145,0.0,0.12657693768195435,0.21096156280325726,0.0
092174_hanrei,2023-02-10,2023,地方裁判所,令和3年(ワ)第32897号,発信者情報開示請求事件,civil,13233,0.0,0.0,0.0,0.0,0.0,0.15113730824454016,0.0,0.0,0.15113730824454016,0.0,0.25,0.75,0.07556865412227008,0.0,0.0,0.07556865412227008,1,1,district,2020-2024,0.07556865412227008,0.0,0.3778432706113504,0.6045492329781607,0.0
092227_hanrei,2023-06-13,2023,日東京地方裁判所,,,civil,7114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.281135788585887,0.0,0.281135788585887,1,1,district,2020-2024,0.9839752600506044,0.0,0.281135788585887,1.2651110486364914,0.0
092160_hanrei,2023-06-01,2023,知的財産高等裁判所,令和5年(行ケ)第10017号,審決取消請求事件,commercial,15692,0.0637267397399949,0.0,0.0,0.0,0.0,0.0,0.0,0.0637267397399949,0.0,0.0,0.7894736842105263,0.21052631578947367,0.0,0.0,0.0637267397399949,0.0637267397399949,1,1,ip_high,2020-2024,0.0637267397399949,0.0,0.4460871781799643,0.5098139179199592,0.0637267397399949
092157_hanrei,2023-06-20,2023,最高裁判所第一小法廷,令和4年(あ)第680号,窃盗未遂被告事件,criminal,2138,0.0,0.0,0.0,0.0,0.0,0.4677268475210477,0.0,0.0,0.4677268475210477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,supreme,2020-2024,0.0,0.0,0.0,0.4677268475210477,0.0
092219_hanrei,2023-02-17,2023,,,,civil,91727,0.0763134082658323,0.0,0.0,0.0,0.0,0.11992107013202219,0.0,0.0763134082658323,0.11992107013202219,0.0950920245398773,0.8328220858895705,0.07208588957055213,0.0,0.021803830933094945,0.010901915466547472,0.03270574639964242,1,1,unknown,2020-2024,0.18533256293130704,4.851352382613626,3.1288497388991248,3.434103371962454,4.927665790879458
092203_hanrei,2023-02-08,2023,地方裁判所,令和4年(ワ)第13614号,発信者情報開示請求事件,civil,5540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18050541516245489,0.18050541516245489,1,1,district,2020-2024,0.18050541516245489,0.0,1.0830324909747293,1.2635379061371843,0.0
092273_hanrei,2023-04-20,2023,地方裁判所,令和4年(ワ)第70085号,発信者情報開示請求事件,civil,3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.315059861373661,0.0,0.0,0.315059861373661,0.0
092158_hanrei,2023-03-07,2023,地方裁判所,令和2年(ワ)第12774号,損害賠償請求事件,civil,52015,0.15380178794578486,0.0,0.05767567047966932,0.0,0.0,0.13457656445256175,0.0,0.15380178794578486,0.19225223493223106,0.031746031746031744,0.14285714285714285,0.8253968253968254,0.0,0.40372969335768527,0.32682879938479287,0.7305584927424782,1,1,district,2020-2024,0.05767567047966932,0.038450446986446216,0.9420359511679324,1.1342881861001635,0.1922522349322311
092192_hanrei,2023-05-29,2023,原審・東京地方裁判所,令和5年(ネ)第10016号,損害賠償請求控訴事件,civil,4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.19999999999999998,0.0,0.0,0.22002200220022003,0.22002200220022003,1,1,district,2020-2024,0.22002200220022003,0.0,1.1001100110011002,1.3201320132013201,0.0
092368_hanrei,2023-04-27,2023,東京地方裁判所,令和5年(ワ)第70032号,,civil,4350,0.0,0.0,0.0,0.0,0.0,0.45977011494252873,0.0,0.0,0.45977011494252873,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.22988505747126436,0.0,0.45977011494252873,1.1494252873563218,0.0
092312_hanrei,2023-07-31,2023,東京地方裁判所,,,civil,7224,0.0,0.0,0.0,0.0,0.0,0.13842746400885936,0.0,0.0,0.13842746400885936,0.0,1.0,0.0,0.0,0.2768549280177187,0.0,0.2768549280177187,1,1,district,2020-2024,0.2768549280177187,0.8305647840531561,0.2768549280177187,0.6921373200442968,0.8305647840531561
092338_hanrei,2023-06-13,2023,地方裁判所,令和4年(ワ)第296号,損害賠償請求事件,civil,9518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31519226728304267,0.6303845345660853,0.945576801849128,1,1,district,2020-2024,0.10506408909434756,0.31519226728304267,0.42025635637739023,0.5253204454717377,0.31519226728304267
092177_hanrei,2023-02-02,2023,地方裁判所,令和3年(ワ)第7624号,不正競争行為差止等請求事件,civil,18055,0.055386319579063974,0.0,0.0,0.0,0.7200221545278316,0.055386319579063974,0.055386319579063974,0.055386319579063974,0.7754084741068955,0.0,0.9629629629629629,0.03703703703703704,0.0,0.5538631957906397,0.0,0.5538631957906397,1,1,district,2020-2024,0.11077263915812795,0.4984768762115757,1.0523400720022154,1.9385211852672388,0.5538631957906397
092337_hanrei,2023-03-27,2023,地方裁判所,令和3年(ワ)第31644号,損害賠償請求事件,civil,12865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.3109211037699184,0.388651379712398,0.6995724834823164,1,1,district,2020-2024,0.0777302759424796,0.0777302759424796,1.2436844150796735,1.3214146910221531,0.0777302759424796
092206_hanrei,2023-05-18,2023,知的財産高等裁判所,令和4年(行ケ)第10064号,審決取消請求事件,commercial,59946,0.01668168017882761,0.03336336035765522,0.0,0.0,0.18349848196710372,0.01668168017882761,0.03336336035765522,0.05004504053648283,0.20018016214593132,0.0,0.0,1.0,0.01668168017882761,0.4003603242918627,0.08340840089413806,0.5004504053648283,1,1,ip_high,2020-2024,0.01668168017882761,0.050045040536482836,0.33363360357655225,0.5504954459013112,0.06672672071531044
092270_hanrei,2023-03-07,2023,地方裁判所,令和4年(ワ)第13408号,職務発明対価請求事件,civil,10244,0.09761811792268645,0.0,0.0,0.0,0.0,0.1952362358453729,0.0,0.09761811792268645,0.1952362358453729,0.06666666666666665,0.9333333333333333,0.0,0.0,0.7809449433814916,0.0,0.7809449433814916,1,1,district,2020-2024,0.09761811792268645,6.345177664974619,0.3904724716907458,0.6833268254588051,6.4427957828973055
